month,Species,NumMosquitos,Sunset,Street,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,WnvPresent
6,CULEX PIPIENS/RESTUANS,1,1931, W FOSTER AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,2,1931, W FOSTER AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,3,1931, N OAK PARK AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX PIPIENS/RESTUANS,2,1931, N OAKLEY AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,2,1931, N OAKLEY AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX PIPIENS/RESTUANS,2,1931, N OKETO AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX PIPIENS/RESTUANS,2,1931, N WESTERN AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,1,1931, N WESTERN AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,1,1931, W AGATITE AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,1,1931, N AUSTIN AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,2,1931, N RICHMOND ST,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,1,1931, W FARWELL AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX PIPIENS/RESTUANS,1,1931,  W ARMITAGE AVENUE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,5,1931,  W ARMITAGE AVENUE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,5,1931, N KEDVALE AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,1,1931, N AVONDALE AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX PIPIENS/RESTUANS,1,1931, N LEMONT AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX PIPIENS/RESTUANS,1,1931, W FULLERTON AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,1,1931, W STRONG ST,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,1,1931, W GREENLEAF AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX PIPIENS/RESTUANS,1,1931, N RUTHERFORD AVE,1514,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7,0
6,CULEX RESTUANS,2,1931, W GRAND AVE,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,3,1931, N CANNON DR,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,2,1931, W 113TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS,1,1931, W 113TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,1,1931, S PEORIA ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,1,1931, W 89TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,1,1931, N LONG AVE,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS,1,1931, S CENTRAL AVE,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,2,1931, S VINCENNES,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,1,1931, S ASHLAND AVE,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,6,1931, S ASHLAND AVE,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS,3,1931, S ASHLAND AVE,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,3,1931, W 127TH PL,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,1,1931, N ASHLAND AVE OVERPASS,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,6,1931, W 116TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,2,1931, W 18TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,3,1931, W 18TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,1,1931, W 95TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS,1,1931, W 95TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,1,1931, N CENTRAL PARK DR,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,1,1931, N CENTRAL PARK DR,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,1,1931, E 111TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX RESTUANS,1,1931, E 111TH ST,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
6,CULEX PIPIENS/RESTUANS,1,1931, S ARTESIAN AVE,1514,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1,0
7,CULEX PIPIENS/RESTUANS,3,1931, N OAK PARK AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,2,1931, N OAK PARK AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,4,1931, N MANDELL AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,4,1931, N MANDELL AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,3,1931, W FOSTER AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, N OAKLEY AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,2,1931, W HIGGINS AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,6,1931, N PITTSBURGH AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, N OKETO AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,1,1931, N WESTERN AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,5,1931, N WESTERN AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS,1,1931, N WESTERN AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,1,1931, N AUSTIN AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, N AUSTIN AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, N RICHMOND ST,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,1,1931, W GRANVILLE AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, W GRANVILLE AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,5,1931,  W ARMITAGE AVENUE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,2,1931,  W ARMITAGE AVENUE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,2,1931, N KEDVALE AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, N MILWAUKEE AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, N AVONDALE AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,4,1931, N MOSELL AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,3,1931, N MOSELL AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX SALINARIUS,1,1931, N LEMONT AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,1,1931, W BELDEN AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,2,1931, W BELDEN AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,6,1931, W FULLERTON AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, W FULLERTON AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,5,1931, W STRONG ST,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX RESTUANS,1,1931, W STRONG ST,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,1,1931, W GREENLEAF AVE,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,3,1931, W ROSCOE ST,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,1,1931, W MONTROSE DR,1514,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8,0
7,CULEX PIPIENS/RESTUANS,2,1931, W WEBSTER AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,2,1931, W WEBSTER AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,3,1931, W GRAND AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,16,1931, W GRAND AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,1,1931, W ROOSEVELT,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,2,1931, N CANNON DR,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,1,1931, N CANNON DR,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,2,1931, W 113TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,3,1931, W 113TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,3,1931, W 89TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,4,1931, W 89TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS,3,1931, W 89TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,2,1931, N STREETER DR,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,1,1931, N STREETER DR,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,1,1931, N CALIFORNIA AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,1,1931, S VINCENNES,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,2,1931, S ASHLAND AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,11,1931, S ASHLAND AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,2,1931, S STATE ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,16,1931, W 127TH PL,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,12,1931, W 127TH PL,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX SALINARIUS,2,1931, W 127TH PL,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX SALINARIUS,1,1931, N ASHLAND AVE OVERPASS,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,1,1931, S MILLARD AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,1,1931, N LAWLER AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,28,1931, W 116TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,4,1931, W 116TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,5,1931, W 18TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,4,1931, S CALIFORNIA,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,8,1931, S CALIFORNIA,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,1,1931, S THROOP,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,2,1931, W 95TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,1,1931, S CALIFORNIA AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,3,1931, S HOYNE AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,2,1931, S HOYNE AVE,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,3,1931, N CENTRAL PARK DR,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,2,1931, N CENTRAL PARK DR,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,2,1931, E RANDOLPH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX RESTUANS,1,1931, E RANDOLPH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,1,1931, W 104TH ST,1514,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9,0
7,CULEX PIPIENS/RESTUANS,18,1930, N OAK PARK AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,7,1930, N OAK PARK AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS,2,1930, N OAK PARK AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,3,1930, N MANDELL AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, W FOSTER AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,1,1930, W FOSTER AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,2,1930, W FOSTER AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,1,1930, N OAK PARK AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, N OAKLEY AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,2,1930, N OAKLEY AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX SALINARIUS,1,1930, N OAKLEY AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, W HIGGINS AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,14,1930, W HIGGINS AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,8,1930, N PITTSBURGH AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,1,1930, N PITTSBURGH AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,2,1930, N PITTSBURGH AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS,1,1930, N PITTSBURGH AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,37,1930, N OKETO AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,14,1930, N OKETO AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,8,1930, N OKETO AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,4,1930, N OKETO AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS,3,1930, N OKETO AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,7,1930, W BALMORAL AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,2,1930, W BALMORAL AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, N WESTERN AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,2,1930, N WESTERN AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, W AGATITE AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, N AUSTIN AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,1,1930, N AUSTIN AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,13,1930, N RICHMOND ST,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,2,1930, N RICHMOND ST,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS,1,1930, N RICHMOND ST,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, W FARWELL AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,4,1930,  W ARMITAGE AVENUE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,8,1930,  W ARMITAGE AVENUE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX PIPIENS/RESTUANS,1,1930, N KEDVALE AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
7,CULEX RESTUANS,1,1930, N KEDVALE AVE,1508,86.0,67.0,77.0,5.0,65.0,69.0,12.0,0.16,29.18,29.9,4.6,27.0,8.2,0
