Month,Species,Street,spray_dist,spray_status,Year,Sunset,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
6,CULEX RESTUANS, N OKETO AVE,,0,2007,19.5,15.23,80.0,65.0,73.0,3.0,55.0,63.0,8.0,0.58,29.26,29.95,10.7,28.0,11.4
6,CULEX PIPIENS/RESTUANS, N OAKLEY AVE,,0,2007,19.5,15.23,80.0,65.0,73.0,3.0,55.0,63.0,8.0,0.58,29.26,29.95,10.7,28.0,11.4
6,CULEX RESTUANS, N OAKLEY AVE,,0,2007,19.5,15.23,80.0,65.0,73.0,3.0,55.0,63.0,8.0,0.58,29.26,29.95,10.7,28.0,11.4
6,CULEX RESTUANS, W FOSTER AVE,,0,2007,19.5,15.23,80.0,65.0,73.0,3.0,55.0,63.0,8.0,0.58,29.26,29.95,10.7,28.0,11.4
6,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, N CENTRAL PARK DR,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS, W 95TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS/RESTUANS, W 95TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS/RESTUANS, S ARTESIAN AVE,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS/RESTUANS, S PEORIA ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, N LONG AVE,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS/RESTUANS, E 111TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, E 111TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS/RESTUANS, N CANNON DR,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS, W 113TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, W 113TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, W 89TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, W GRAND AVE,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS/RESTUANS, W 18TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, W 18TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, W 116TH ST,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, W 127TH PL,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS, S CENTRAL AVE,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, N ASHLAND AVE OVERPASS,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, S VINCENNES,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS, S ASHLAND AVE,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, S ASHLAND AVE,,0,2007,19.52,15.239999999999998,75.0,62.0,69.0,-1.0,49.0,58.0,4.0,0.001,29.39,30.05,6.5,7.0,8.1
6,CULEX RESTUANS, W GREENLEAF AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, W FARWELL AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, N RUTHERFORD AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, N KEDVALE AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, N AUSTIN AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, N RICHMOND ST,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, W AGATITE AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, N WESTERN AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, N WESTERN AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, N AVONDALE AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, N LEMONT AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, W STRONG ST,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, N OAK PARK AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS,  W ARMITAGE AVENUE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, N OKETO AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, N OAKLEY AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, N OAKLEY AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX PIPIENS/RESTUANS, W FOSTER AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
6,CULEX RESTUANS, W FOSTER AVE,,0,2007,19.52,15.239999999999998,76.0,61.0,69.0,-1.0,50.0,58.0,4.0,0.001,29.33,30.06,7.8,6.0,8.7
7,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, N CENTRAL PARK DR,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, S CALIFORNIA AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W 95TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, W ROOSEVELT,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, S CALIFORNIA,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, S CALIFORNIA,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, S STATE ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W WEBSTER AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, W WEBSTER AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, N LAWLER AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, N CANNON DR,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, N CANNON DR,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W 113TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, W 113TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS, W 89TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W 89TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, W 89TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, S MILLARD AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, S THROOP,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W GRAND AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, W GRAND AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W 18TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W 104TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, E RANDOLPH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, E RANDOLPH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W 116TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, W 116TH ST,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, N CALIFORNIA AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W 127TH PL,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, W 127TH PL,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX SALINARIUS, W 127TH PL,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, S HOYNE AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, S HOYNE AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX SALINARIUS, N ASHLAND AVE OVERPASS,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, N STREETER DR,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, N STREETER DR,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, S VINCENNES,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX RESTUANS, S ASHLAND AVE,,0,2007,19.52,15.239999999999998,86.0,67.0,77.0,6.0,67.0,70.0,12.0,0.0,29.44,30.06,4.0,12.0,5.9
7,CULEX PIPIENS/RESTUANS, W GREENLEAF AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, W GRANVILLE AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, W GRANVILLE AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, N KEDVALE AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, N AUSTIN AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N AUSTIN AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N OAK PARK AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N RICHMOND ST,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N MILWAUKEE AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS, N WESTERN AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, N WESTERN AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N WESTERN AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N AVONDALE AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, W MONTROSE DR,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, W ROSCOE ST,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX SALINARIUS, N LEMONT AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, W FULLERTON AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, N MANDELL AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N MANDELL AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, W STRONG ST,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, W STRONG ST,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, W BELDEN AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, W BELDEN AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, N MOSELL AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N MOSELL AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS,  W ARMITAGE AVENUE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N OKETO AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, N OAKLEY AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, W FOSTER AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX RESTUANS, W HIGGINS AVE,,0,2007,19.52,15.239999999999998,89.0,65.0,77.0,6.0,66.0,70.0,12.0,0.0,29.38,30.07,3.9,14.0,6.8
7,CULEX PIPIENS/RESTUANS, E 67TH ST,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX RESTUANS, E 67TH ST,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS, N CENTRAL PARK DR,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX RESTUANS, N CENTRAL PARK DR,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, S CALIFORNIA AVE,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX RESTUANS, S CALIFORNIA AVE,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, W 95TH ST,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS, S ARTESIAN AVE,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, S ARTESIAN AVE,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, W ROOSEVELT,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX RESTUANS, W ROOSEVELT,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS, S CALIFORNIA,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, S CALIFORNIA,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS, S PEORIA ST,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, S PEORIA ST,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS, S STATE ST,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, S STATE ST,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX PIPIENS/RESTUANS, W CHICAGO,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
7,CULEX RESTUANS, W CHICAGO,,0,2007,19.5,15.13,84.0,67.0,76.0,4.0,65.0,69.0,11.0,0.66,29.23,29.88,3.1,25.0,8.8
