,month,Species,Sunset,Street,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,WnvPresent
150,6,CULEX RESTUANS,19.52, W 95TH ST,15.22,75.0,65.0,70.0,-1.0,62.0,65.0,5.0,0.001,29.45,30.09,7.3,21.0,8.1,0
151,6,CULEX PIPIENS,19.52, S CALIFORNIA AVE,15.22,75.0,65.0,70.0,-1.0,62.0,65.0,5.0,0.001,29.45,30.09,7.3,21.0,8.1,0
152,6,CULEX PIPIENS/RESTUANS,19.52, S HOYNE AVE,15.22,75.0,65.0,70.0,-1.0,62.0,65.0,5.0,0.001,29.45,30.09,7.3,21.0,8.1,0
153,6,CULEX RESTUANS,19.52, S HOYNE AVE,15.22,75.0,65.0,70.0,-1.0,62.0,65.0,5.0,0.001,29.45,30.09,7.3,21.0,8.1,0
154,6,CULEX RESTUANS,19.52, W LELAND AVE,15.22,75.0,65.0,70.0,-1.0,62.0,65.0,5.0,0.001,29.45,30.09,7.3,21.0,8.1,0
155,6,CULEX PIPIENS/RESTUANS,19.52, N OAK PARK AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
156,6,CULEX PIPIENS/RESTUANS,19.52, W FOSTER AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
157,6,CULEX RESTUANS,19.52, W FOSTER AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
158,6,CULEX RESTUANS,19.52, N OAK PARK AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
159,6,CULEX PIPIENS/RESTUANS,19.52, N OAKLEY AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
160,6,CULEX RESTUANS,19.52, N OAKLEY AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
161,6,CULEX PIPIENS/RESTUANS,19.52, N OKETO AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
162,6,CULEX PIPIENS/RESTUANS,19.52, N WESTERN AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
163,6,CULEX RESTUANS,19.52, N WESTERN AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
164,6,CULEX RESTUANS,19.52, W AGATITE AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
165,6,CULEX RESTUANS,19.52, N AUSTIN AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
166,6,CULEX RESTUANS,19.52, N RICHMOND ST,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
167,6,CULEX RESTUANS,19.52, W FARWELL AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
168,6,CULEX PIPIENS/RESTUANS,19.52,  W ARMITAGE AVENUE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
169,6,CULEX RESTUANS,19.52,  W ARMITAGE AVENUE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
170,6,CULEX RESTUANS,19.52, N KEDVALE AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
171,6,CULEX RESTUANS,19.52, N AVONDALE AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
172,6,CULEX PIPIENS/RESTUANS,19.52, N LEMONT AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
173,6,CULEX PIPIENS/RESTUANS,19.52, W FULLERTON AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
174,6,CULEX RESTUANS,19.52, W STRONG ST,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
175,6,CULEX RESTUANS,19.52, W GREENLEAF AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
176,6,CULEX PIPIENS/RESTUANS,19.52, N RUTHERFORD AVE,15.2,91.0,71.0,81.0,10.0,70.0,72.0,16.0,0.0,29.41,30.13,7.6,2.0,8.3,0
177,6,CULEX RESTUANS,19.52, W GRAND AVE,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
178,6,CULEX PIPIENS/RESTUANS,19.52, N CANNON DR,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
179,6,CULEX RESTUANS,19.52, W 113TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
180,6,CULEX PIPIENS,19.52, W 113TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
181,6,CULEX PIPIENS/RESTUANS,19.52, S PEORIA ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
182,6,CULEX RESTUANS,19.52, W 89TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
183,6,CULEX RESTUANS,19.52, N LONG AVE,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
184,6,CULEX PIPIENS,19.52, S CENTRAL AVE,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
185,6,CULEX RESTUANS,19.52, S VINCENNES,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
186,6,CULEX PIPIENS/RESTUANS,19.52, S ASHLAND AVE,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
187,6,CULEX RESTUANS,19.52, S ASHLAND AVE,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
188,6,CULEX PIPIENS,19.52, S ASHLAND AVE,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
189,6,CULEX RESTUANS,19.52, W 127TH PL,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
190,6,CULEX RESTUANS,19.52, N ASHLAND AVE OVERPASS,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
191,6,CULEX RESTUANS,19.52, W 116TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
192,6,CULEX PIPIENS/RESTUANS,19.52, W 18TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
193,6,CULEX RESTUANS,19.52, W 18TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
194,6,CULEX PIPIENS/RESTUANS,19.52, W 95TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
195,6,CULEX PIPIENS,19.52, W 95TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
196,6,CULEX PIPIENS/RESTUANS,19.52, N CENTRAL PARK DR,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
197,6,CULEX RESTUANS,19.52, N CENTRAL PARK DR,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
198,6,CULEX PIPIENS/RESTUANS,19.52, E 111TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
199,6,CULEX RESTUANS,19.52, E 111TH ST,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
200,6,CULEX PIPIENS/RESTUANS,19.52, S ARTESIAN AVE,15.2,89.0,71.0,80.0,9.0,69.0,72.0,15.0,0.0,29.47,30.11,7.4,2.0,8.2,0
201,7,CULEX PIPIENS/RESTUANS,19.52, N OAK PARK AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
202,7,CULEX RESTUANS,19.52, N OAK PARK AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
203,7,CULEX PIPIENS/RESTUANS,19.52, N MANDELL AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
204,7,CULEX RESTUANS,19.52, N MANDELL AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
205,7,CULEX PIPIENS/RESTUANS,19.52, W FOSTER AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
206,7,CULEX RESTUANS,19.52, N OAKLEY AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
207,7,CULEX RESTUANS,19.52, W HIGGINS AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
208,7,CULEX PIPIENS/RESTUANS,19.52, N PITTSBURGH AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
209,7,CULEX RESTUANS,19.52, N OKETO AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
210,7,CULEX PIPIENS/RESTUANS,19.52, N WESTERN AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
211,7,CULEX RESTUANS,19.52, N WESTERN AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
212,7,CULEX PIPIENS,19.52, N WESTERN AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
213,7,CULEX PIPIENS/RESTUANS,19.52, N AUSTIN AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
214,7,CULEX RESTUANS,19.52, N AUSTIN AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
215,7,CULEX RESTUANS,19.52, N RICHMOND ST,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
216,7,CULEX PIPIENS/RESTUANS,19.52, W GRANVILLE AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
217,7,CULEX RESTUANS,19.52, W GRANVILLE AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
218,7,CULEX PIPIENS/RESTUANS,19.52,  W ARMITAGE AVENUE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
219,7,CULEX RESTUANS,19.52,  W ARMITAGE AVENUE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
220,7,CULEX PIPIENS/RESTUANS,19.52, N KEDVALE AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
221,7,CULEX RESTUANS,19.52, N MILWAUKEE AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
222,7,CULEX RESTUANS,19.52, N AVONDALE AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
223,7,CULEX PIPIENS/RESTUANS,19.52, N MOSELL AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
224,7,CULEX RESTUANS,19.52, N MOSELL AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
225,7,CULEX SALINARIUS,19.52, N LEMONT AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
226,7,CULEX PIPIENS/RESTUANS,19.52, W BELDEN AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
227,7,CULEX RESTUANS,19.52, W BELDEN AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
228,7,CULEX PIPIENS/RESTUANS,19.52, W FULLERTON AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
229,7,CULEX RESTUANS,19.52, W FULLERTON AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
230,7,CULEX PIPIENS/RESTUANS,19.52, W STRONG ST,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
231,7,CULEX RESTUANS,19.52, W STRONG ST,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
232,7,CULEX PIPIENS/RESTUANS,19.52, W GREENLEAF AVE,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
233,7,CULEX PIPIENS/RESTUANS,19.52, W ROSCOE ST,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
234,7,CULEX PIPIENS/RESTUANS,19.52, W MONTROSE DR,15.19,79.0,54.0,67.0,-5.0,46.0,56.0,2.0,0.15,29.49,30.22,5.9,14.0,8.1,0
235,7,CULEX PIPIENS/RESTUANS,19.52, W WEBSTER AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
236,7,CULEX RESTUANS,19.52, W WEBSTER AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
237,7,CULEX PIPIENS/RESTUANS,19.52, W GRAND AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
238,7,CULEX RESTUANS,19.52, W GRAND AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
239,7,CULEX RESTUANS,19.52, W ROOSEVELT,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
240,7,CULEX PIPIENS/RESTUANS,19.52, N CANNON DR,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
241,7,CULEX RESTUANS,19.52, N CANNON DR,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
242,7,CULEX PIPIENS/RESTUANS,19.52, W 113TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
243,7,CULEX RESTUANS,19.52, W 113TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
244,7,CULEX PIPIENS/RESTUANS,19.52, W 89TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
245,7,CULEX RESTUANS,19.52, W 89TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
246,7,CULEX PIPIENS,19.52, W 89TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
247,7,CULEX PIPIENS/RESTUANS,19.52, N STREETER DR,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
248,7,CULEX RESTUANS,19.52, N STREETER DR,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
249,7,CULEX RESTUANS,19.52, N CALIFORNIA AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
250,7,CULEX PIPIENS/RESTUANS,19.52, S VINCENNES,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
251,7,CULEX PIPIENS/RESTUANS,19.52, S ASHLAND AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
252,7,CULEX RESTUANS,19.52, S ASHLAND AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
253,7,CULEX RESTUANS,19.52, S STATE ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
254,7,CULEX PIPIENS/RESTUANS,19.52, W 127TH PL,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
255,7,CULEX RESTUANS,19.52, W 127TH PL,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
256,7,CULEX SALINARIUS,19.52, W 127TH PL,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
257,7,CULEX SALINARIUS,19.52, N ASHLAND AVE OVERPASS,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
258,7,CULEX PIPIENS/RESTUANS,19.52, S MILLARD AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
259,7,CULEX PIPIENS/RESTUANS,19.52, N LAWLER AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
260,7,CULEX PIPIENS/RESTUANS,19.52, W 116TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
261,7,CULEX RESTUANS,19.52, W 116TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
262,7,CULEX PIPIENS/RESTUANS,19.52, W 18TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
263,7,CULEX PIPIENS/RESTUANS,19.52, S CALIFORNIA,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
264,7,CULEX RESTUANS,19.52, S CALIFORNIA,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
265,7,CULEX PIPIENS/RESTUANS,19.52, S THROOP,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
266,7,CULEX PIPIENS/RESTUANS,19.52, W 95TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
267,7,CULEX PIPIENS/RESTUANS,19.52, S CALIFORNIA AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
268,7,CULEX PIPIENS/RESTUANS,19.52, S HOYNE AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
269,7,CULEX RESTUANS,19.52, S HOYNE AVE,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
270,7,CULEX PIPIENS/RESTUANS,19.52, N CENTRAL PARK DR,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
271,7,CULEX RESTUANS,19.52, N CENTRAL PARK DR,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
272,7,CULEX PIPIENS/RESTUANS,19.52, E RANDOLPH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
273,7,CULEX RESTUANS,19.52, E RANDOLPH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
274,7,CULEX PIPIENS/RESTUANS,19.52, W 104TH ST,15.19,77.0,58.0,68.0,-4.0,49.0,58.0,3.0,0.35,29.55,30.21,7.4,12.0,8.5,0
275,7,CULEX PIPIENS/RESTUANS,19.47, N OAK PARK AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
276,7,CULEX RESTUANS,19.47, N OAK PARK AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
277,7,CULEX PIPIENS,19.47, N OAK PARK AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
278,7,CULEX PIPIENS/RESTUANS,19.47, N MANDELL AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
279,7,CULEX PIPIENS/RESTUANS,19.47, W FOSTER AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
280,7,CULEX RESTUANS,19.47, W FOSTER AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
281,7,CULEX RESTUANS,19.47, W FOSTER AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
282,7,CULEX RESTUANS,19.47, N OAK PARK AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
283,7,CULEX PIPIENS/RESTUANS,19.47, N OAKLEY AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
284,7,CULEX RESTUANS,19.47, N OAKLEY AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
285,7,CULEX SALINARIUS,19.47, N OAKLEY AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
286,7,CULEX PIPIENS/RESTUANS,19.47, W HIGGINS AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
287,7,CULEX RESTUANS,19.47, W HIGGINS AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
288,7,CULEX PIPIENS/RESTUANS,19.47, N PITTSBURGH AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
289,7,CULEX RESTUANS,19.47, N PITTSBURGH AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
290,7,CULEX RESTUANS,19.47, N PITTSBURGH AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
291,7,CULEX PIPIENS,19.47, N PITTSBURGH AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
292,7,CULEX PIPIENS/RESTUANS,19.47, N OKETO AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
293,7,CULEX PIPIENS/RESTUANS,19.47, N OKETO AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
294,7,CULEX RESTUANS,19.47, N OKETO AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
295,7,CULEX RESTUANS,19.47, N OKETO AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
296,7,CULEX PIPIENS,19.47, N OKETO AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
297,7,CULEX PIPIENS/RESTUANS,19.47, W BALMORAL AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
298,7,CULEX RESTUANS,19.47, W BALMORAL AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
299,7,CULEX PIPIENS/RESTUANS,19.47, N WESTERN AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
300,7,CULEX RESTUANS,19.47, N WESTERN AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
301,7,CULEX PIPIENS/RESTUANS,19.47, W AGATITE AVE,15.04,94.0,70.0,82.0,9.0,66.0,70.0,17.0,0.0,29.23,29.93,8.8,30.0,10.9,0
